keyword,age_code,gender,period,ratio
인모드,4,f,2025-07-01,34.95437
인모드,4,f,2025-08-01,32.56815
인모드,4,f,2025-09-01,29.19004
인모드,4,f,2025-10-01,27.22892
인모드,4,f,2025-11-01,23.36904
인모드,4,f,2025-12-01,21.42492
인모드,4,m,2016-06-01,0.02019
인모드,4,m,2016-11-01,0.04038
인모드,4,m,2016-12-01,0.06058
인모드,4,m,2017-03-01,0.02019
인모드,4,m,2017-04-01,0.08077
인모드,4,m,2017-05-01,0.06058
인모드,4,m,2017-07-01,0.08077
인모드,4,m,2017-08-01,0.04038
인모드,4,m,2017-09-01,0.02019
인모드,4,m,2017-10-01,0.10096
인모드,4,m,2017-11-01,0.04038
인모드,4,m,2017-12-01,0.02019
인모드,4,m,2018-01-01,0.04038
인모드,4,m,2018-02-01,0.16155
인모드,4,m,2018-03-01,0.14135
인모드,4,m,2018-04-01,0.18174
인모드,4,m,2018-05-01,0.08077
인모드,4,m,2018-06-01,0.20193
인모드,4,m,2018-07-01,0.22213
인모드,4,m,2018-08-01,0.3231
인모드,4,m,2018-09-01,0.22213
인모드,4,m,2018-10-01,0.44426
인모드,4,m,2018-11-01,0.6462
인모드,4,m,2018-12-01,0.98949
인모드,4,m,2019-01-01,0.24232
인모드,4,m,2019-02-01,0.54523
인모드,4,m,2019-03-01,0.50484
인모드,4,m,2019-04-01,0.72697
인모드,4,m,2019-05-01,0.66639
인모드,4,m,2019-06-01,1.19143
인모드,4,m,2019-07-01,1.53473
인모드,4,m,2019-08-01,2.20113
인모드,4,m,2019-09-01,3.55411
인모드,4,m,2019-10-01,1.27221
인모드,4,m,2019-11-01,3.63489
인모드,4,m,2019-12-01,4.72536
인모드,4,m,2020-01-01,6.03796
인모드,4,m,2020-02-01,7.89579
인모드,4,m,2020-03-01,5.27059
인모드,4,m,2020-04-01,5.65428
인모드,4,m,2020-05-01,8.50161
인모드,4,m,2020-06-01,6.15912
인모드,4,m,2020-07-01,9.43053
인모드,4,m,2020-08-01,9.30936
인모드,4,m,2020-09-01,11.14701
인모드,4,m,2020-10-01,10.80371
인모드,4,m,2020-11-01,11.04604
인모드,4,m,2020-12-01,18.27544
인모드,4,m,2021-01-01,20.6987
인모드,4,m,2021-02-01,20.47657
인모드,4,m,2021-03-01,28.17043
인모드,4,m,2021-04-01,30.00807
인모드,4,m,2021-05-01,31.74474
인모드,4,m,2021-06-01,33.58239
인모드,4,m,2021-07-01,33.542
인모드,4,m,2021-08-01,35.66235
인모드,4,m,2021-09-01,50.34329
인모드,4,m,2021-10-01,43.7197
인모드,4,m,2021-11-01,49.27302
인모드,4,m,2021-12-01,49.07108
인모드,4,m,2022-01-01,48.14216
인모드,4,m,2022-02-01,42.28594
인모드,4,m,2022-03-01,48.18255
인모드,4,m,2022-04-01,49.81825
인모드,4,m,2022-05-01,51.83764
인모드,4,m,2022-06-01,42.68982
인모드,4,m,2022-07-01,51.51453
인모드,4,m,2022-08-01,52.96849
인모드,4,m,2022-09-01,40.18578
인모드,4,m,2022-10-01,48.3239
인모드,4,m,2022-11-01,72.41518
인모드,4,m,2022-12-01,92.83117
인모드,4,m,2023-01-01,86.8134
인모드,4,m,2023-02-01,96.97092
인모드,4,m,2023-03-01,90.97334
인모드,4,m,2023-04-01,77.3021
인모드,4,m,2023-05-01,100.0
인모드,4,m,2023-06-01,83.25928
인모드,4,m,2023-07-01,73.97011
인모드,4,m,2023-08-01,72.94022
인모드,4,m,2023-09-01,65.16558
인모드,4,m,2023-10-01,78.87722
인모드,4,m,2023-11-01,55.69466
인모드,4,m,2023-12-01,63.28756
인모드,4,m,2024-01-01,62.13651
인모드,4,m,2024-02-01,65.85218
인모드,4,m,2024-03-01,66.23586
인모드,4,m,2024-04-01,62.8231
인모드,4,m,2024-05-01,56.34087
인모드,4,m,2024-06-01,50.10096
인모드,4,m,2024-07-01,59.02665
인모드,4,m,2024-08-01,54.2609
인모드,4,m,2024-09-01,49.17205
인모드,4,m,2024-10-01,40.14539
인모드,4,m,2024-11-01,34.69305
인모드,4,m,2024-12-01,44.85056
인모드,4,m,2025-01-01,51.45395
인모드,4,m,2025-02-01,46.64781
인모드,4,m,2025-03-01,43.19466
인모드,4,m,2025-04-01,39.21647
인모드,4,m,2025-05-01,40.08481
인모드,4,m,2025-06-01,39.57996
인모드,4,m,2025-07-01,35.98546
인모드,4,m,2025-08-01,34.89499
인모드,4,m,2025-09-01,26.93861
인모드,4,m,2025-10-01,27.52423
인모드,4,m,2025-11-01,24.45476
인모드,4,m,2025-12-01,22.47576
인모드,5,all,2016-05-01,0.00465
인모드,5,all,2016-08-01,0.00465
인모드,5,all,2016-09-01,0.01863
인모드,5,all,2016-11-01,0.03261
인모드,5,all,2016-12-01,0.04659
인모드,5,all,2017-01-01,0.06523
인모드,5,all,2017-02-01,0.03727
인모드,5,all,2017-03-01,0.16775
인모드,5,all,2017-04-01,0.14911
인모드,5,all,2017-05-01,0.08387
인모드,5,all,2017-06-01,0.12581
인모드,5,all,2017-07-01,0.13979
인모드,5,all,2017-08-01,0.17707
인모드,5,all,2017-09-01,0.25163
인모드,5,all,2017-10-01,0.20969
인모드,5,all,2017-11-01,0.17707
인모드,5,all,2017-12-01,0.14911
인모드,5,all,2018-01-01,0.34016
인모드,5,all,2018-02-01,0.46132
인모드,5,all,2018-03-01,0.4287
인모드,5,all,2018-04-01,0.4054
인모드,5,all,2018-05-01,0.3821
인모드,5,all,2018-06-01,0.3588
인모드,5,all,2018-07-01,0.63839
인모드,5,all,2018-08-01,0.65703
인모드,5,all,2018-09-01,0.55452
인모드,5,all,2018-10-01,0.65703
인모드,5,all,2018-11-01,0.71295
인모드,5,all,2018-12-01,0.82945
인모드,5,all,2019-01-01,0.66169
인모드,5,all,2019-02-01,0.82945
인모드,5,all,2019-03-01,0.8807
인모드,5,all,2019-04-01,1.22087
인모드,5,all,2019-05-01,1.6589
인모드,5,all,2019-06-01,3.23858
인모드,5,all,2019-07-01,3.37371
인모드,5,all,2019-08-01,3.34109
인모드,5,all,2019-09-01,2.726
인모드,5,all,2019-10-01,2.44175
인모드,5,all,2019-11-01,4.32898
인모드,5,all,2019-12-01,9.7903
인모드,5,all,2020-01-01,10.15377
인모드,5,all,2020-02-01,14.53401
인모드,5,all,2020-03-01,11.13233
인모드,5,all,2020-04-01,14.08201
인모드,5,all,2020-05-01,18.63932
인모드,5,all,2020-06-01,16.03914
인모드,5,all,2020-07-01,20.27027
인모드,5,all,2020-08-01,18.14072
인모드,5,all,2020-09-01,17.87045
인모드,5,all,2020-10-01,18.86766
인모드,5,all,2020-11-01,19.37092
인모드,5,all,2020-12-01,27.68406
인모드,5,all,2021-01-01,40.66635
인모드,5,all,2021-02-01,42.87511
인모드,5,all,2021-03-01,58.6533
인모드,5,all,2021-04-01,54.8602
인모드,5,all,2021-05-01,50.01397
인모드,5,all,2021-06-01,60.18639
인모드,5,all,2021-07-01,59.31966
인모드,5,all,2021-08-01,55.4054
인모드,5,all,2021-09-01,60.33084
인모드,5,all,2021-10-01,58.97949
인모드,5,all,2021-11-01,59.69711
인모드,5,all,2021-12-01,60.09319
인모드,5,all,2022-01-01,71.50046
인모드,5,all,2022-02-01,62.28331
인모드,5,all,2022-03-01,84.71575
인모드,5,all,2022-04-01,71.46318
인모드,5,all,2022-05-01,77.71202
인모드,5,all,2022-06-01,60.87138
인모드,5,all,2022-07-01,61.55172
인모드,5,all,2022-08-01,63.42963
인모드,5,all,2022-09-01,58.56011
인모드,5,all,2022-10-01,67.26001
인모드,5,all,2022-11-01,70.38676
인모드,5,all,2022-12-01,72.95433
인모드,5,all,2023-01-01,94.35228
인모드,5,all,2023-02-01,99.63187
인모드,5,all,2023-03-01,100.0
인모드,5,all,2023-04-01,86.38863
인모드,5,all,2023-05-01,82.80521
인모드,5,all,2023-06-01,74.93942
인모드,5,all,2023-07-01,66.65424
인모드,5,all,2023-08-01,64.48275
인모드,5,all,2023-09-01,62.60018
인모드,5,all,2023-10-01,61.33737
인모드,5,all,2023-11-01,50.18639
인모드,5,all,2023-12-01,52.7726
인모드,5,all,2024-01-01,62.25535
인모드,5,all,2024-02-01,58.42031
인모드,5,all,2024-03-01,59.87418
인모드,5,all,2024-04-01,53.57409
인모드,5,all,2024-05-01,49.44082
인모드,5,all,2024-06-01,44.28704
인모드,5,all,2024-07-01,47.76794
인모드,5,all,2024-08-01,46.19757
인모드,5,all,2024-09-01,42.5629
인모드,5,all,2024-10-01,39.4315
인모드,5,all,2024-11-01,38.28052
인모드,5,all,2024-12-01,43.35973
인모드,5,all,2025-01-01,50.06523
인모드,5,all,2025-02-01,48.04287
인모드,5,all,2025-03-01,44.60857
인모드,5,all,2025-04-01,42.09226
인모드,5,all,2025-05-01,38.70456
인모드,5,all,2025-06-01,35.20503
인모드,5,all,2025-07-01,34.51537
인모드,5,all,2025-08-01,32.03634
인모드,5,all,2025-09-01,29.91146
인모드,5,all,2025-10-01,28.69058
인모드,5,all,2025-11-01,24.97204
인모드,5,all,2025-12-01,23.38769
인모드,5,f,2016-08-01,0.0061
인모드,5,f,2016-11-01,0.03665
인모드,5,f,2016-12-01,0.05497
인모드,5,f,2017-01-01,0.0794
인모드,5,f,2017-02-01,0.03054
인모드,5,f,2017-03-01,0.17103
인모드,5,f,2017-04-01,0.18325
인모드,5,f,2017-05-01,0.10384
인모드,5,f,2017-06-01,0.11605
인모드,5,f,2017-07-01,0.10995
인모드,5,f,2017-08-01,0.20157
인모드,5,f,2017-09-01,0.27487
인모드,5,f,2017-10-01,0.226
인모드,5,f,2017-11-01,0.18325
인모드,5,f,2017-12-01,0.12216
인모드,5,f,2018-01-01,0.37261
인모드,5,f,2018-02-01,0.50699
인모드,5,f,2018-03-01,0.49477
인모드,5,f,2018-04-01,0.45812
인모드,5,f,2018-05-01,0.40926
인모드,5,f,2018-06-01,0.35428
인모드,5,f,2018-07-01,0.67802
인모드,5,f,2018-08-01,0.77576
인모드,5,f,2018-09-01,0.63526
인모드,5,f,2018-10-01,0.71467
인모드,5,f,2018-11-01,0.74522
인모드,5,f,2018-12-01,0.78187
인모드,5,f,2019-01-01,0.77576
인모드,5,f,2019-02-01,0.87349
인모드,5,f,2019-03-01,0.93457
인모드,5,f,2019-04-01,0.99566
인모드,5,f,2019-05-01,1.85083
인모드,5,f,2019-06-01,3.75664
인모드,5,f,2019-07-01,3.62225
인모드,5,f,2019-08-01,3.48176
인모드,5,f,2019-09-01,3.05418
인모드,5,f,2019-10-01,2.69989
인모드,5,f,2019-11-01,4.94166
인모드,5,f,2019-12-01,11.99682
인모드,5,f,2020-01-01,12.07012
인모드,5,f,2020-02-01,17.25001
인모드,5,f,2020-03-01,12.06401
인모드,5,f,2020-04-01,15.83287
인모드,5,f,2020-05-01,21.39759
인모드,5,f,2020-06-01,19.02144
인모드,5,f,2020-07-01,22.90025
인모드,5,f,2020-08-01,20.74399
인모드,5,f,2020-09-01,20.23089
인모드,5,f,2020-10-01,21.44035
인모드,5,f,2020-11-01,21.9901
인모드,5,f,2020-12-01,31.52525
인모드,5,f,2021-01-01,46.87557
인모드,5,f,2021-02-01,49.35556
인모드,5,f,2021-03-01,68.14489
인모드,5,f,2021-04-01,62.47633
인모드,5,f,2021-05-01,56.40461
인모드,5,f,2021-06-01,68.03493
인모드,5,f,2021-07-01,66.09858
인모드,5,f,2021-08-01,61.30963
인모드,5,f,2021-09-01,63.191
인모드,5,f,2021-10-01,61.27298
인모드,5,f,2021-11-01,63.698
인모드,5,f,2021-12-01,62.98943
인모드,5,f,2022-01-01,75.41994
인모드,5,f,2022-02-01,67.27139
인모드,5,f,2022-03-01,94.20316
인모드,5,f,2022-04-01,74.10054
인모드,5,f,2022-05-01,81.65658
인모드,5,f,2022-06-01,62.94667
인모드,5,f,2022-07-01,63.6247
인모드,5,f,2022-08-01,65.28617
인모드,5,f,2022-09-01,62.67179
인모드,5,f,2022-10-01,72.57345
인모드,5,f,2022-11-01,71.0036
인모드,5,f,2022-12-01,68.8107
인모드,5,f,2023-01-01,94.54523
인모드,5,f,2023-02-01,99.33418
인모드,5,f,2023-03-01,100.0
인모드,5,f,2023-04-01,87.91155
인모드,5,f,2023-05-01,78.18092
인모드,5,f,2023-06-01,69.70252
인모드,5,f,2023-07-01,63.67356
인모드,5,f,2023-08-01,60.99199
인모드,5,f,2023-09-01,60.49111
인모드,5,f,2023-10-01,53.90629
인모드,5,f,2023-11-01,46.77783
인모드,5,f,2023-12-01,47.94453
인모드,5,f,2024-01-01,60.94313
인모드,5,f,2024-02-01,55.86097
인모드,5,f,2024-03-01,56.9055
인모드,5,f,2024-04-01,49.44108
인모드,5,f,2024-05-01,44.70099
인모드,5,f,2024-06-01,40.3946
인모드,5,f,2024-07-01,44.07794
인모드,5,f,2024-08-01,41.84228
인모드,5,f,2024-09-01,39.89982
인모드,5,f,2024-10-01,38.20169
인모드,5,f,2024-11-01,37.59086
인모드,5,f,2024-12-01,41.98888
인모드,5,f,2025-01-01,49.22729
인모드,5,f,2025-02-01,46.83281
인모드,5,f,2025-03-01,43.05784
인모드,5,f,2025-04-01,41.20701
인모드,5,f,2025-05-01,37.5481
인모드,5,f,2025-06-01,32.42929
인모드,5,f,2025-07-01,33.13786
인모드,5,f,2025-08-01,31.00604
인모드,5,f,2025-09-01,29.77215
인모드,5,f,2025-10-01,27.49373
인모드,5,f,2025-11-01,23.54773
인모드,5,f,2025-12-01,23.18734
인모드,5,m,2016-05-01,0.01953
인모드,5,m,2016-09-01,0.07814
인모드,5,m,2016-11-01,0.01953
인모드,5,m,2016-12-01,0.01953
인모드,5,m,2017-01-01,0.01953
인모드,5,m,2017-02-01,0.0586
인모드,5,m,2017-03-01,0.15628
인모드,5,m,2017-04-01,0.03907
인모드,5,m,2017-05-01,0.01953
인모드,5,m,2017-06-01,0.15628
인모드,5,m,2017-07-01,0.23442
인모드,5,m,2017-08-01,0.09767
인모드,5,m,2017-09-01,0.17581
인모드,5,m,2017-10-01,0.15628
인모드,5,m,2017-11-01,0.15628
인모드,5,m,2017-12-01,0.23442
인모드,5,m,2018-01-01,0.23442
인모드,5,m,2018-02-01,0.31256
인모드,5,m,2018-03-01,0.21488
인모드,5,m,2018-04-01,0.23442
인모드,5,m,2018-05-01,0.29302
인모드,5,m,2018-06-01,0.37116
인모드,5,m,2018-07-01,0.50791
인모드,5,m,2018-08-01,0.27349
인모드,5,m,2018-09-01,0.29302
인모드,5,m,2018-10-01,0.46884
인모드,5,m,2018-11-01,0.60558
인모드,5,m,2018-12-01,0.97675
인모드,5,m,2019-01-01,0.29302
인모드,5,m,2019-02-01,0.68372
인모드,5,m,2019-03-01,0.70326
인모드,5,m,2019-04-01,1.93397
인모드,5,m,2019-05-01,1.03535
인모드,5,m,2019-06-01,1.5628
인모드,5,m,2019-07-01,2.55909
인모드,5,m,2019-08-01,2.87165
인모드,5,m,2019-09-01,1.66048
인모드,5,m,2019-10-01,1.60187
인모드,5,m,2019-11-01,2.3442
인모드,5,m,2019-12-01,2.6763
인모드,5,m,2020-01-01,3.96561
인모드,5,m,2020-02-01,5.76284
인모드,5,m,2020-03-01,8.08751
인모드,5,m,2020-04-01,8.40007
인모드,5,m,2020-05-01,9.70892
인모드,5,m,2020-06-01,6.4075
인모드,5,m,2020-07-01,11.74057
인모드,5,m,2020-08-01,9.70892
인모드,5,m,2020-09-01,10.21683
인모드,5,m,2020-10-01,10.5294
인모드,5,m,2020-11-01,10.88103
인모드,5,m,2020-12-01,15.23735
인모드,5,m,2021-01-01,20.57042
인모드,5,m,2021-02-01,21.8988
인모드,5,m,2021-03-01,27.95467
인모드,5,m,2021-04-01,30.18167
인모드,5,m,2021-05-01,29.28306
인모드,5,m,2021-06-01,34.73334
인모드,5,m,2021-07-01,37.29243
인모드,5,m,2021-08-01,36.19847
인모드,5,m,2021-09-01,50.83024
인모드,5,m,2021-10-01,51.29908
인모드,5,m,2021-11-01,46.55206
인모드,5,m,2021-12-01,50.4786
인모드,5,m,2022-01-01,58.54659
인모드,5,m,2022-02-01,45.966
인모드,5,m,2022-03-01,53.87771
인모드,5,m,2022-04-01,62.60988
인모드,5,m,2022-05-01,64.64153
인모드,5,m,2022-06-01,53.87771
인모드,5,m,2022-07-01,54.56143
인모드,5,m,2022-08-01,57.12053
인모드,5,m,2022-09-01,45.06739
인모드,5,m,2022-10-01,49.87302
인모드,5,m,2022-11-01,68.00156
인모드,5,m,2022-12-01,85.77847
인모드,5,m,2023-01-01,93.18226
인모드,5,m,2023-02-01,100.0
인모드,5,m,2023-03-01,99.41394
인모드,5,m,2023-04-01,81.01191
인모드,5,m,2023-05-01,97.10881
인모드,5,m,2023-06-01,91.24829
인모드,5,m,2023-07-01,75.79605
인모드,5,m,2023-08-01,75.2686
인모드,5,m,2023-09-01,68.97831
인모드,5,m,2023-10-01,84.74311
인모드,5,m,2023-11-01,60.79312
인모드,5,m,2023-12-01,67.90388
인모드,5,m,2024-01-01,66.08712
인모드,5,m,2024-02-01,66.26294
인모드,5,m,2024-03-01,69.01738
인모드,5,m,2024-04-01,66.47782
인모드,5,m,2024-05-01,64.30943
인모드,5,m,2024-06-01,56.47587
인모드,5,m,2024-07-01,59.28892
인모드,5,m,2024-08-01,59.85544
인모드,5,m,2024-09-01,50.83024
인모드,5,m,2024-10-01,43.13342
인모드,5,m,2024-11-01,40.26176
인모드,5,m,2024-12-01,47.48974
인모드,5,m,2025-01-01,52.45165
인모드,5,m,2025-02-01,51.63117
인모드,5,m,2025-03-01,49.3065
인모드,5,m,2025-04-01,44.67669
인모드,5,m,2025-05-01,42.1762
인모드,5,m,2025-06-01,43.87575
인모드,5,m,2025-07-01,38.71849
인모드,5,m,2025-08-01,35.14358
인모드,5,m,2025-09-01,30.18167
인모드,5,m,2025-10-01,32.35006
인모드,5,m,2025-11-01,29.38073
인모드,5,m,2025-12-01,23.89138
인모드,6,all,2016-05-01,0.00699
인모드,6,all,2016-06-01,0.01399
인모드,6,all,2016-08-01,0.01399
인모드,6,all,2016-09-01,0.01399
인모드,6,all,2016-10-01,0.00699
인모드,6,all,2016-11-01,0.03498
인모드,6,all,2016-12-01,0.00699
인모드,6,all,2017-01-01,0.13994
인모드,6,all,2017-02-01,0.06997
인모드,6,all,2017-03-01,0.27989
인모드,6,all,2017-04-01,0.46182
인모드,6,all,2017-05-01,0.19592
인모드,6,all,2017-06-01,0.22391
인모드,6,all,2017-07-01,0.20292
인모드,6,all,2017-08-01,0.20292
인모드,6,all,2017-09-01,0.8047
인모드,6,all,2017-10-01,0.32188
인모드,6,all,2017-11-01,0.39185
인모드,6,all,2017-12-01,0.36386
인모드,6,all,2018-01-01,0.74172
인모드,6,all,2018-02-01,0.5248
인모드,6,all,2018-03-01,0.61577
인모드,6,all,2018-04-01,0.77671
인모드,6,all,2018-05-01,1.42047
인모드,6,all,2018-06-01,2.12721
인모드,6,all,2018-07-01,1.44146
인모드,6,all,2018-08-01,0.96564
인모드,6,all,2018-09-01,1.03561
인모드,6,all,2018-10-01,1.04261
인모드,6,all,2018-11-01,1.0566
인모드,6,all,2018-12-01,1.46245
인모드,6,all,2019-01-01,1.11958
인모드,6,all,2019-02-01,1.55342
인모드,6,all,2019-03-01,1.51843
인모드,6,all,2019-04-01,1.80533
인모드,6,all,2019-05-01,2.10622
인모드,6,all,2019-06-01,3.26079
인모드,6,all,2019-07-01,3.60366
인모드,6,all,2019-08-01,3.37974
인모드,6,all,2019-09-01,2.77097
인모드,6,all,2019-10-01,3.07886
인모드,6,all,2019-11-01,4.80722
인모드,6,all,2019-12-01,6.59156
인모드,6,all,2020-01-01,10.76201
인모드,6,all,2020-02-01,18.0883
인모드,6,all,2020-03-01,10.86697
인모드,6,all,2020-04-01,15.24735
인모드,6,all,2020-05-01,19.95661
인모드,6,all,2020-06-01,18.99097
인모드,6,all,2020-07-01,23.67224
인모드,6,all,2020-08-01,19.9916
인모드,6,all,2020-09-01,20.95024
인모드,6,all,2020-10-01,22.02784
인모드,6,all,2020-11-01,23.70023
인모드,6,all,2020-12-01,29.26317
인모드,6,all,2021-01-01,40.89286
인모드,6,all,2021-02-01,39.75928
인모드,6,all,2021-03-01,58.56133
인모드,6,all,2021-04-01,56.62304
인모드,6,all,2021-05-01,49.96151
인모드,6,all,2021-06-01,62.151
인모드,6,all,2021-07-01,59.32405
인모드,6,all,2021-08-01,56.97292
인모드,6,all,2021-09-01,59.83486
인모드,6,all,2021-10-01,61.89209
인모드,6,all,2021-11-01,65.31383
인모드,6,all,2021-12-01,65.75467
인모드,6,all,2022-01-01,69.70121
인모드,6,all,2022-02-01,60.03778
인모드,6,all,2022-03-01,74.29151
인모드,6,all,2022-04-01,73.7807
인모드,6,all,2022-05-01,79.9734
인모드,6,all,2022-06-01,67.24511
인모드,6,all,2022-07-01,66.7553
인모드,6,all,2022-08-01,62.53586
인모드,6,all,2022-09-01,58.79224
인모드,6,all,2022-10-01,69.65922
인모드,6,all,2022-11-01,72.83605
인모드,6,all,2022-12-01,72.4092
인모드,6,all,2023-01-01,91.5961
인모드,6,all,2023-02-01,100.0
인모드,6,all,2023-03-01,99.03435
인모드,6,all,2023-04-01,89.34994
인모드,6,all,2023-05-01,81.84871
인모드,6,all,2023-06-01,74.38947
인모드,6,all,2023-07-01,67.79091
인모드,6,all,2023-08-01,65.95759
인모드,6,all,2023-09-01,63.66244
인모드,6,all,2023-10-01,62.87873
인모드,6,all,2023-11-01,55.87432
인모드,6,all,2023-12-01,57.24581
인모드,6,all,2024-01-01,67.26611
인모드,6,all,2024-02-01,59.38702
인모드,6,all,2024-03-01,59.32405
인모드,6,all,2024-04-01,56.77699
인모드,6,all,2024-05-01,49.96851
인모드,6,all,2024-06-01,44.92337
인모드,6,all,2024-07-01,47.37946
인모드,6,all,2024-08-01,44.44755
인모드,6,all,2024-09-01,41.01182
인모드,6,all,2024-10-01,38.14288
인모드,6,all,2024-11-01,38.40179
인모드,6,all,2024-12-01,44.0277
인모드,6,all,2025-01-01,49.19879
인모드,6,all,2025-02-01,45.71408
인모드,6,all,2025-03-01,42.92211
인모드,6,all,2025-04-01,44.62948
인모드,6,all,2025-05-01,39.89223
인모드,6,all,2025-06-01,37.08627
인모드,6,all,2025-07-01,34.14036
인모드,6,all,2025-08-01,31.6073
인모드,6,all,2025-09-01,30.14484
인모드,6,all,2025-10-01,28.66839
인모드,6,all,2025-11-01,25.68749
인모드,6,all,2025-12-01,24.41396
인모드,6,f,2016-06-01,0.00872
인모드,6,f,2016-09-01,0.00872
인모드,6,f,2016-11-01,0.04363
인모드,6,f,2016-12-01,0.00872
인모드,6,f,2017-01-01,0.01745
인모드,6,f,2017-02-01,0.04363
인모드,6,f,2017-03-01,0.21818
인모드,6,f,2017-04-01,0.37528
인모드,6,f,2017-05-01,0.15709
인모드,6,f,2017-06-01,0.13964
인모드,6,f,2017-07-01,0.12218
인모드,6,f,2017-08-01,0.20946
인모드,6,f,2017-09-01,0.68074
인모드,6,f,2017-10-01,0.33164
인모드,6,f,2017-11-01,0.38401
인모드,6,f,2017-12-01,0.34037
인모드,6,f,2018-01-01,0.66329
인모드,6,f,2018-02-01,0.51492
인모드,6,f,2018-03-01,0.55856
인모드,6,f,2018-04-01,0.78547
인모드,6,f,2018-05-01,1.24803
인모드,6,f,2018-06-01,1.98987
인모드,6,f,2018-07-01,1.50113
인모드,6,f,2018-08-01,0.91639
인모드,6,f,2018-09-01,1.03857
인모드,6,f,2018-10-01,1.08221
인모드,6,f,2018-11-01,0.98621
인모드,6,f,2018-12-01,1.28294
인모드,6,f,2019-01-01,1.09094
인모드,6,f,2019-02-01,1.35276
인모드,6,f,2019-03-01,1.27421
인모드,6,f,2019-04-01,1.63204
인모드,6,f,2019-05-01,1.87641
인모드,6,f,2019-06-01,3.10699
인모드,6,f,2019-07-01,3.395
인모드,6,f,2019-08-01,3.24663
인모드,6,f,2019-09-01,2.46989
인모드,6,f,2019-10-01,3.24663
인모드,6,f,2019-11-01,4.86995
인모드,6,f,2019-12-01,6.87729
인모드,6,f,2020-01-01,11.04032
인모드,6,f,2020-02-01,18.72927
인모드,6,f,2020-03-01,11.01413
인모드,6,f,2020-04-01,15.02007
인모드,6,f,2020-05-01,20.9286
인모드,6,f,2020-06-01,20.6406
인모드,6,f,2020-07-01,25.56292
인모드,6,f,2020-08-01,21.63553
인모드,6,f,2020-09-01,22.32501
인모드,6,f,2020-10-01,23.5905
인모드,6,f,2020-11-01,25.32728
인모드,6,f,2020-12-01,31.2009
인모드,6,f,2021-01-01,44.34456
인모드,6,f,2021-02-01,42.92197
인모드,6,f,2021-03-01,64.80188
인모드,6,f,2021-04-01,61.59888
인모드,6,f,2021-05-01,53.9012
인모드,6,f,2021-06-01,66.28556
인모드,6,f,2021-07-01,63.30075
인모드,6,f,2021-08-01,60.8134
인모드,6,f,2021-09-01,59.73991
인모드,6,f,2021-10-01,62.0178
인모드,6,f,2021-11-01,67.06231
인모드,6,f,2021-12-01,67.68196
인모드,6,f,2022-01-01,68.834
인모드,6,f,2022-02-01,60.26357
인모드,6,f,2022-03-01,76.66259
인모드,6,f,2022-04-01,72.44719
인모드,6,f,2022-05-01,80.01396
인모드,6,f,2022-06-01,66.06737
인모드,6,f,2022-07-01,64.66224
인모드,6,f,2022-08-01,61.30214
인모드,6,f,2022-09-01,60.31593
인모드,6,f,2022-10-01,72.74393
인모드,6,f,2022-11-01,73.97451
인모드,6,f,2022-12-01,70.47477
인모드,6,f,2023-01-01,90.34735
인모드,6,f,2023-02-01,99.06615
인모드,6,f,2023-03-01,100.0
인모드,6,f,2023-04-01,89.8237
인모드,6,f,2023-05-01,77.75353
인모드,6,f,2023-06-01,70.15185
인모드,6,f,2023-07-01,63.90294
인모드,6,f,2023-08-01,61.61633
인모드,6,f,2023-09-01,62.56763
인모드,6,f,2023-10-01,56.07435
인모드,6,f,2023-11-01,53.48228
인모드,6,f,2023-12-01,53.85756
인모드,6,f,2024-01-01,67.26304
인모드,6,f,2024-02-01,57.67149
인모드,6,f,2024-03-01,56.68528
인모드,6,f,2024-04-01,53.299
인모드,6,f,2024-05-01,46.33443
인모드,6,f,2024-06-01,41.62157
인모드,6,f,2024-07-01,44.56275
인모드,6,f,2024-08-01,40.79245
인모드,6,f,2024-09-01,39.41351
인모드,6,f,2024-10-01,36.66433
인모드,6,f,2024-11-01,37.75528
인모드,6,f,2024-12-01,43.65508
인모드,6,f,2025-01-01,48.62105
인모드,6,f,2025-02-01,44.37074
인모드,6,f,2025-03-01,41.22883
인모드,6,f,2025-04-01,42.92197
인모드,6,f,2025-05-01,38.6193
인모드,6,f,2025-06-01,33.78425
인모드,6,f,2025-07-01,32.66713
인모드,6,f,2025-08-01,30.38924
인모드,6,f,2025-09-01,29.28085
인모드,6,f,2025-10-01,27.01169
인모드,6,f,2025-11-01,24.33234
인모드,6,f,2025-12-01,23.86105
인모드,6,m,2016-05-01,0.03401
인모드,6,m,2016-06-01,0.03401
인모드,6,m,2016-08-01,0.06802
인모드,6,m,2016-09-01,0.03401
인모드,6,m,2016-10-01,0.03401
인모드,6,m,2017-01-01,0.61224
인모드,6,m,2017-02-01,0.17006
인모드,6,m,2017-03-01,0.5102
인모드,6,m,2017-04-01,0.78231
인모드,6,m,2017-05-01,0.34013
인모드,6,m,2017-06-01,0.54421
인모드,6,m,2017-07-01,0.5102
인모드,6,m,2017-08-01,0.17006
인모드,6,m,2017-09-01,1.2585
인모드,6,m,2017-10-01,0.2721
인모드,6,m,2017-11-01,0.40816
인모드,6,m,2017-12-01,0.44217
인모드,6,m,2018-01-01,1.0204
인모드,6,m,2018-02-01,0.54421
인모드,6,m,2018-03-01,0.81632
인모드,6,m,2018-04-01,0.71428
인모드,6,m,2018-05-01,2.04081
